Date,01/02/2020,Material,Brass,6min,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
65185,322.78,288.78,285.34,284.96,284.9,287.84,288.28,283.78
65323,323.03,288.9,285.34,284.96,284.9,287.84,288.28,283.78
65460,323.03,288.9,285.34,284.96,284.9,287.84,288.21,283.71
65597,323.34,288.9,285.4,284.96,284.9,287.84,288.28,283.71
65734,323.34,288.9,285.4,284.96,284.9,287.84,288.28,283.71
65871,323.65,288.9,285.34,284.96,284.9,287.84,288.28,283.71
66010,323.65,288.96,285.34,284.96,284.96,287.84,288.28,283.71
66147,323.9,288.96,285.4,285.03,284.9,287.84,288.34,283.71
66284,323.9,289.03,285.4,285.03,284.9,287.84,288.34,283.71
66421,324.15,289.03,285.4,285.03,284.96,287.84,288.28,283.71
66558,324.46,289.09,285.46,285.03,284.96,287.84,288.28,283.71
66696,324.46,289.09,285.46,285.03,284.9,287.84,288.28,283.71
66834,324.65,289.15,285.4,285.03,284.9,287.9,288.4,283.71
66971,324.65,289.15,285.4,285.03,284.96,287.9,288.4,283.71
67108,324.96,289.15,285.4,285.03,284.96,287.9,288.34,283.71
67246,324.96,289.21,285.4,285.03,284.96,287.9,288.34,283.71
67383,325.09,289.21,285.46,285.03,284.96,287.9,288.4,283.71
67520,325.09,289.34,285.46,285.09,284.96,287.9,288.4,283.71
67657,325.34,289.34,285.46,285.09,284.96,287.9,288.34,283.71
67795,325.53,289.34,285.46,285.03,284.96,287.96,288.34,283.71
67933,325.53,289.4,285.46,285.03,284.96,287.96,288.4,283.78
68070,325.59,289.4,285.46,285.09,284.96,287.96,288.4,283.78
68207,325.59,289.4,285.46,285.09,284.96,287.96,288.46,283.71
68344,325.78,289.4,285.46,285.03,284.96,287.96,288.4,283.71
68482,325.78,289.46,285.46,285.03,284.96,287.96,288.4,283.71
68620,325.96,289.46,285.46,285.03,284.96,288.03,288.46,283.71
68757,325.96,289.46,285.46,285.03,285.03,287.96,288.46,283.71
68894,326.09,289.52,285.46,285.03,285.03,287.96,288.4,283.71
69031,326.09,289.52,285.53,285.03,284.96,288.03,288.4,283.71
69169,326.21,289.59,285.53,285.03,284.96,288.03,288.4,283.78
69306,326.4,289.59,285.53,285.09,284.96,288.03,288.4,283.71
69443,326.4,289.65,285.53,285.09,284.96,288.03,288.4,283.71
69581,326.46,289.65,285.53,285.09,284.96,288.03,288.46,283.71
69719,326.46,289.65,285.59,285.09,284.96,288.03,288.46,283.71
69856,326.71,289.71,285.59,285.09,284.96,288.03,288.46,283.71
69993,326.71,289.71,285.59,285.09,284.96,288.03,288.46,283.71
70130,326.78,289.77,285.59,285.09,284.96,288.03,288.53,283.71
70267,326.78,289.77,285.59,285.09,284.96,288.03,288.53,283.71
70406,326.96,289.84,285.59,285.15,284.96,288.03,288.53,283.71
70543,327.09,289.84,285.59,285.15,284.96,288.03,288.53,283.78
70680,327.09,289.84,285.65,285.09,285.03,288.03,288.46,283.78
70817,327.21,289.9,285.65,285.09,285.03,288.09,288.46,283.78
70955,327.21,289.9,285.59,285.09,285.03,288.09,288.53,283.78
71092,327.28,289.96,285.59,285.09,285.03,288.09,288.53,283.71
71230,327.28,289.96,285.65,285.15,285.03,288.09,288.53,283.71
71367,327.46,289.96,285.65,285.15,285.03,288.03,288.59,283.78
71504,327.46,289.96,285.65,285.15,285.03,288.09,288.59,283.71
71642,327.53,289.96,285.65,285.09,285.03,288.09,288.59,283.71
71779,327.71,290.02,285.65,285.09,285.03,288.09,288.59,283.71
71916,327.71,290.02,285.65,285.09,285.03,288.09,288.53,283.71
72053,327.84,290.09,285.65,285.09,285.03,288.09,288.53,283.78
72192,327.84,290.09,285.71,285.09,285.03,288.09,288.53,283.78
72329,327.9,290.09,285.71,285.09,285.09,288.15,288.59,283.71
72466,327.9,290.09,285.71,285.15,285.03,288.15,288.59,283.71
72603,328.15,290.15,285.65,285.15,285.03,288.15,288.59,283.78
72740,328.15,290.21,285.65,285.15,285.09,288.15,288.59,283.78
72878,328.21,290.21,285.71,285.15,285.09,288.15,288.59,283.78
73015,328.21,290.21,285.71,285.15,285.03,288.15,288.59,283.71
73153,328.4,290.21,285.71,285.15,285.03,288.15,288.65,283.71
73290,328.53,290.27,285.71,285.15,285.03,288.15,288.65,283.78
73427,328.53,290.27,285.78,285.15,285.03,288.15,288.59,283.78
73565,328.78,290.34,285.78,285.21,285.09,288.21,288.59,283.78
73702,328.78,290.34,285.78,285.21,285.09,288.21,288.65,283.78
73839,328.96,290.34,285.78,285.15,285.03,288.15,288.65,283.78
73976,328.96,290.4,285.78,285.21,285.03,288.15,288.65,283.78
74115,329.15,290.4,285.78,285.21,285.03,288.21,288.59,283.78
74252,329.15,290.46,285.78,285.21,285.03,288.21,288.59,283.78
74389,329.4,290.46,285.78,285.21,285.03,288.21,288.59,283.78
74526,329.65,290.52,285.78,285.21,285.03,288.21,288.59,283.78
74663,329.65,290.59,285.78,285.21,285.03,288.21,288.65,283.78
74801,329.9,290.59,285.84,285.21,285.09,288.21,288.65,283.78
74938,329.9,290.65,285.84,285.21,285.09,288.21,288.65,283.78
75076,330.15,290.65,285.84,285.21,285.09,288.21,288.71,283.78
75213,330.15,290.65,285.84,285.21,285.09,288.21,288.71,283.78
75351,330.46,290.65,285.84,285.21,285.03,288.21,288.65,283.78
75488,330.46,290.71,285.84,285.21,285.03,288.21,288.65,283.78
75625,330.71,290.77,285.84,285.21,285.03,288.21,288.71,283.78
75762,330.71,290.77,285.84,285.21,285.03,288.28,288.71,283.78
75900,331.03,290.77,285.84,285.15,285.03,288.28,288.71,283.78
76038,331.4,290.77,285.84,285.15,285.09,288.28,288.71,283.78
76175,331.4,290.84,285.84,285.21,285.09,288.28,288.71,283.78
76312,331.71,290.84,285.84,285.21,285.09,288.28,288.71,283.78
76449,331.71,290.9,285.96,285.28,285.09,288.28,288.71,283.78
76587,332.03,290.9,285.96,285.28,285.09,288.28,288.78,283.78
76724,332.03,290.9,285.96,285.28,285.09,288.28,288.78,283.84
76862,332.4,290.96,285.96,285.21,285.09,288.28,288.71,283.84
76999,332.4,290.96,285.96,285.21,285.09,288.28,288.71,283.78
77136,332.78,291.02,285.96,285.28,285.09,288.28,288.71,283.78
77274,332.78,291.02,285.96,285.28,285.09,288.34,288.71,283.78
77411,333.09,291.09,285.96,285.28,285.09,288.34,288.78,283.78
77548,333.46,291.09,285.96,285.28,285.15,288.34,288.78,283.78
77686,333.46,291.09,285.96,285.28,285.15,288.34,288.78,283.78
77824,333.78,291.15,285.96,285.28,285.09,288.28,288.78,283.78
77961,333.78,291.15,285.96,285.28,285.09,288.28,288.78,283.78
78098,334.09,291.21,285.96,285.28,285.09,288.28,288.84,283.84
78235,334.09,291.21,286.03,285.34,285.09,288.28,288.84,283.84
78372,334.4,291.27,286.03,285.34,285.15,288.34,288.78,283.78
78511,334.4,291.27,286.03,285.28,285.09,288.34,288.78,283.78
78648,334.65,291.27,286.03,285.28,285.09,288.34,288.78,283.78
78785,334.96,291.34,286.03,285.34,285.15,288.34,288.78,283.78
78922,334.96,291.34,286.03,285.34,285.15,288.34,288.78,283.78
79059,335.21,291.34,286.03,285.34,285.15,288.34,288.78,283.78
79197,335.21,291.34,286.03,285.34,285.15,288.34,288.84,283.78
79334,335.59,291.4,286.03,285.28,285.15,288.34,288.78,283.78
79472,335.59,291.46,286.03,285.28,285.15,288.34,288.78,283.78
79609,335.84,291.46,286.03,285.28,285.15,288.4,288.78,283.84
79747,335.84,291.46,286.03,285.34,285.15,288.34,288.78,283.84
79884,336.09,291.46,286.03,285.34,285.21,288.34,288.84,283.78
80021,336.09,291.59,286.03,285.34,285.15,288.34,288.84,283.78
80158,336.34,291.59,285.96,285.34,285.15,288.34,288.84,283.84
80296,336.53,291.59,285.96,285.4,285.15,288.34,288.84,283.78
80434,336.53,291.65,286.03,285.4,285.15,288.34,288.84,283.78
80571,336.78,291.65,286.03,285.4,285.15,288.34,288.84,283.84
80708,336.78,291.71,286.03,285.4,285.15,288.34,288.84,283.84
80845,336.96,291.71,286.09,285.4,285.21,288.4,288.9,283.84
80983,336.96,291.71,286.09,285.4,285.21,288.4,288.9,283.84
81120,337.21,291.71,286.03,285.34,285.15,288.4,288.9,283.9
81258,337.21,291.77,286.03,285.34,285.15,288.4,288.9,283.84
81395,337.4,291.84,286.03,285.4,285.15,288.4,288.84,283.84
81532,337.4,291.84,286.09,285.4,285.21,288.4,288.84,283.84
81670,337.59,291.9,286.09,285.4,285.21,288.4,288.84,283.84
81807,337.71,291.9,286.15,285.4,285.15,288.4,288.84,283.84
81944,337.71,291.96,286.15,285.4,285.15,288.4,288.9,283.84
82082,337.9,291.96,286.09,285.4,285.15,288.4,288.9,283.84
82220,337.9,291.96,286.09,285.4,285.15,288.4,288.9,283.84
82357,338.09,292.02,286.15,285.46,285.21,288.4,288.9,283.84
82494,338.09,292.02,286.09,285.46,285.21,288.4,288.9,283.84
82631,338.27,292.09,286.09,285.4,285.15,288.4,288.9,283.84
82768,338.27,292.09,286.09,285.4,285.15,288.4,288.9,283.9
82906,338.34,292.09,286.09,285.4,285.15,288.4,288.9,283.9
83044,338.34,292.09,286.21,285.4,285.15,288.46,288.9,283.9
83181,338.52,292.15,286.21,285.46,285.21,288.46,288.9,283.9
83318,338.59,292.15,286.15,285.46,285.15,288.4,288.9,283.9
83456,338.59,292.15,286.21,285.4,285.15,288.4,288.9,283.84
83593,338.71,292.21,286.21,285.4,285.15,288.46,288.9,283.84
83730,338.71,292.21,286.15,285.4,285.15,288.46,288.9,283.9
83867,338.9,292.21,286.15,285.4,285.15,288.46,288.9,283.9
84005,338.9,292.21,286.15,285.46,285.15,288.46,288.9,283.9
84143,339.02,292.27,286.15,285.46,285.15,288.46,288.9,283.9
84280,339.02,292.34,286.21,285.46,285.15,288.46,288.9,283.9
84417,339.15,292.34,286.21,285.46,285.21,288.46,288.84,283.9
84554,339.15,292.4,286.21,285.46,285.21,288.46,288.84,283.96
84691,339.27,292.4,286.21,285.46,285.21,288.46,288.9,283.9
84830,339.52,292.4,286.21,285.46,285.21,288.46,288.96,283.9
84967,339.52,292.4,286.21,285.46,285.21,288.46,288.96,283.96
85104,339.59,292.4,286.21,285.46,285.15,288.46,288.9,283.96
85241,339.59,292.46,286.28,285.46,285.15,288.46,288.9,283.96
85379,339.71,292.46,286.28,285.46,285.15,288.46,288.9,283.96
85516,339.71,292.52,286.28,285.53,285.15,288.46,288.9,283.96
85653,339.9,292.52,286.21,285.53,285.21,288.46,288.9,283.96
85791,339.9,292.59,286.21,285.46,285.21,288.46,288.9,283.96
85928,340.02,292.59,286.28,285.46,285.15,288.46,288.9,283.96
86066,340.21,292.59,286.28,285.46,285.15,288.4,288.96,283.96
86203,340.21,292.65,286.28,285.46,285.15,288.4,288.96,283.9
86340,340.27,292.65,286.34,285.53,285.15,288.46,288.96,283.9
86477,340.27,292.71,286.34,285.53,285.15,288.46,288.96,283.96
86616,340.4,292.71,286.28,285.46,285.15,288.46,288.9,283.96
86753,340.4,292.71,286.28,285.46,285.15,288.46,288.9,283.96
86890,340.59,292.71,286.28,285.53,285.21,288.46,288.9,283.96
87027,340.59,292.71,286.28,285.53,285.21,288.46,288.9,283.96
87164,340.71,292.77,286.28,285.53,285.15,288.46,288.96,283.96
87302,340.71,292.77,286.34,285.46,285.15,288.46,288.96,283.96
87440,340.84,292.84,286.34,285.46,285.15,288.46,288.9,283.96
87577,340.96,292.84,286.34,285.46,285.15,288.46,288.9,283.96
87714,340.96,292.9,286.34,285.46,285.21,288.46,288.9,283.96
87852,341.15,292.9,286.34,285.46,285.15,288.53,288.9,283.96
87989,341.15,292.9,286.34,285.46,285.15,288.46,288.9,283.96
88126,341.27,292.9,286.34,285.53,285.21,288.46,288.9,283.96
88263,341.27,292.9,286.4,285.53,285.21,288.46,288.9,283.96
88401,341.46,292.96,286.4,285.53,285.15,288.46,288.9,283.96
88539,341.46,292.96,286.34,285.53,285.15,288.46,288.9,283.96
88676,341.52,293.02,286.34,285.53,285.21,288.46,288.96,283.96
88813,341.52,293.02,286.4,285.53,285.21,288.46,288.9,283.96
88950,341.65,293.02,286.4,285.53,285.21,288.46,288.9,283.96
89088,341.84,293.09,286.4,285.53,285.21,288.46,288.96,283.96
89226,341.84,293.09,286.4,285.53,285.15,288.46,288.96,283.96
89363,341.9,293.15,286.4,285.53,285.15,288.46,288.9,283.96
89500,341.9,293.15,286.34,285.53,285.15,288.46,288.9,283.96
89637,342.02,293.21,286.34,285.53,285.15,288.46,288.96,283.96
89775,342.02,293.21,286.34,285.53,285.15,288.46,288.96,283.96
89912,342.21,293.21,286.34,285.59,285.21,288.46,288.9,283.96
90049,342.21,293.27,286.4,285.59,285.21,288.46,288.9,284.03
90187,342.21,293.27,286.46,285.59,285.21,288.46,288.96,284.03
90324,342.21,293.27,286.46,285.59,285.21,288.46,288.96,283.96
90462,342.4,293.27,286.4,285.53,285.21,288.46,288.96,283.96
90599,342.46,293.27,286.4,285.53,285.21,288.53,288.96,283.96
90736,342.46,293.27,286.4,285.53,285.15,288.46,288.96,283.96
90873,342.52,293.34,286.4,285.53,285.21,288.46,288.96,283.96
91012,342.52,293.4,286.46,285.53,285.21,288.53,288.96,283.96
91149,342.59,293.4,286.46,285.53,285.21,288.53,288.96,283.96
91286,342.59,293.46,286.46,285.53,285.21,288.46,288.96,283.96
91423,342.65,293.46,286.46,285.53,285.21,288.46,288.96,283.96
91560,342.65,293.46,286.46,285.59,285.21,288.46,288.9,283.96
91698,342.77,293.46,286.4,285.59,285.21,288.46,288.9,283.96
91836,342.77,293.52,286.4,285.53,285.21,288.46,288.96,283.96
91973,342.77,293.59,286.46,285.53,285.15,288.46,288.96,283.96
92110,342.77,293.59,286.46,285.59,285.15,288.46,288.96,283.96
92248,342.77,293.59,286.4,285.59,285.15,288.46,288.96,284.03
92385,342.9,293.59,286.4,285.59,285.15,288.46,288.96,284.03
92522,342.9,293.65,286.4,285.59,285.15,288.46,288.96,284.03
92659,342.9,293.65,286.46,285.59,285.21,288.46,288.96,284.03
92797,342.9,293.71,286.46,285.59,285.21,288.4,288.96,284.03
92935,342.9,293.71,286.34,285.59,285.21,288.4,288.96,284.03
93072,342.9,293.71,286.34,285.59,285.21,288.53,288.96,284.03
93209,342.9,293.77,286.4,285.59,285.21,288.53,288.96,284.03
93346,342.9,293.77,286.46,285.59,285.21,288.4,288.96,284.03
93484,342.96,293.84,286.46,285.59,285.21,288.4,288.96,284.09
93622,342.96,293.84,286.4,285.59,285.21,288.4,288.96,284.09
93759,342.96,293.84,286.4,285.59,285.21,288.53,288.96,284.09
93896,343.09,294.02,286.59,285.78,285.21,288.53,289.09,284.09
94033,343.09,294.02,286.59,285.78,285.34,288.53,289.09,284.28
94171,343.09,294.02,286.59,285.78,285.28,288.53,289.09,284.28
94308,343.09,294.02,286.53,285.78,285.28,288.59,289.09,284.21
94446,343.09,294.02,286.53,285.71,285.34,288.59,289.09,284.21
94583,343.09,294.02,286.65,285.71,285.34,288.53,289.09,284.21
94721,343.09,294.09,286.65,285.71,285.28,288.53,289.03,284.21
94858,343.09,294.09,286.53,285.71,285.28,288.53,289.09,284.21
94995,343.02,294.09,286.53,285.71,285.34,288.53,289.09,284.21
95132,343.02,294.09,286.59,285.71,285.34,288.53,288.96,284.21
95269,342.96,294.09,286.59,285.71,285.21,288.46,288.96,284.09
95408,342.96,294.09,286.53,285.71,285.21,288.46,288.96,284.09
95545,342.96,294.09,286.59,285.65,285.21,288.46,288.96,284.21
95682,343.02,294.15,286.59,285.65,285.21,288.46,288.96,284.21
95819,343.02,294.15,286.59,285.65,285.21,288.53,288.96,284.15
95956,343.02,294.21,286.59,285.71,285.21,288.53,288.96,284.15
96094,343.02,294.21,286.59,285.71,285.21,288.46,288.96,284.15
96232,343.02,294.21,286.59,285.65,285.28,288.46,288.96,284.15
96369,343.02,294.27,286.53,285.65,285.28,288.46,289.03,284.15
96506,343.09,294.27,286.53,285.65,285.21,288.46,289.03,284.15
96644,343.09,294.27,286.53,285.65,285.21,288.46,288.96,284.15
96781,343.09,294.27,286.53,285.65,285.21,288.46,288.96,284.21
96918,343.09,294.34,286.53,285.65,285.21,288.46,288.96,284.21
97055,343.09,294.34,286.53,285.65,285.21,288.46,288.96,284.21
97193,343.09,294.34,286.53,285.65,285.21,288.46,288.96,284.21
97331,343.09,294.4,286.53,285.65,285.21,288.4,288.96,284.21
97468,343.09,294.4,286.53,285.65,285.21,288.4,288.96,284.21
97605,343.09,294.4,286.53,285.71,285.21,288.4,288.96,284.21
97742,343.02,294.4,286.53,285.71,285.21,288.4,288.96,284.21
97880,343.02,294.46,286.53,285.65,285.21,288.4,288.96,284.21
98018,343.09,294.46,286.59,285.65,285.21,288.4,288.96,284.28
98155,343.09,294.46,286.59,285.65,285.21,288.4,288.9,284.21
98292,343.02,294.46,286.53,285.65,285.21,288.4,288.9,284.21
98429,343.02,294.46,286.53,285.65,285.21,288.4,288.9,284.28
98567,342.96,294.46,286.53,285.65,285.21,288.4,288.9,284.28
98704,342.96,294.46,286.59,285.71,285.21,288.4,288.9,284.21
98841,342.96,294.52,286.59,285.71,285.21,288.4,288.9,284.21
98979,342.9,294.52,286.59,285.65,285.21,288.4,288.9,284.28
99117,342.9,294.52,286.59,285.71,285.21,288.46,288.9,284.28
99254,342.77,294.59,286.59,285.71,285.21,288.46,288.9,284.21
99391,342.77,294.59,286.59,285.71,285.21,288.4,288.96,284.21
99528,342.71,294.59,286.65,285.71,285.15,288.4,288.96,284.21
99665,342.71,294.59,286.65,285.65,285.15,288.4,288.9,284.28
99804,342.71,294.65,286.65,285.65,285.21,288.4,288.9,284.28
99941,342.71,294.65,286.65,285.65,285.21,288.4,288.9,284.28
100078,342.65,294.71,286.65,285.65,285.15,288.4,288.9,284.28
100215,342.65,294.65,286.59,285.65,285.15,288.4,288.9,284.21
100353,342.59,294.65,286.59,285.65,285.15,288.4,288.9,284.21
100490,342.59,294.65,286.65,285.65,285.15,288.4,288.9,284.28
100628,342.59,294.65,286.65,285.65,285.15,288.4,288.9,284.21
100765,342.59,294.77,286.65,285.65,285.15,288.4,288.96,284.21
100902,342.59,294.77,286.59,285.65,285.15,288.4,288.9,284.28
101040,342.46,294.71,286.59,285.65,285.15,288.4,288.9,284.28
101177,342.46,294.77,286.59,285.65,285.15,288.4,288.9,284.21
101314,342.46,294.77,286.59,285.65,285.15,288.34,288.9,284.21
101452,342.46,294.84,286.65,285.65,285.15,288.34,288.9,284.21
101590,342.4,294.84,286.65,285.65,285.15,288.34,288.9,284.21
101727,342.4,294.84,286.59,285.65,285.15,288.34,288.9,284.34
101864,342.34,294.84,286.65,285.65,285.15,288.34,288.9,284.28
102001,342.34,294.9,286.65,285.65,285.15,288.34,288.9,284.28
102139,342.21,294.9,286.65,285.65,285.09,288.34,288.9,284.21
102277,342.09,294.9,286.65,285.65,285.09,288.34,288.9,284.21
102414,342.09,294.9,286.65,285.65,285.15,288.34,288.84,284.28
102551,342.02,294.9,286.65,285.59,285.15,288.34,288.84,284.28
102688,342.02,294.96,286.65,285.59,285.15,288.34,288.84,284.21
102827,341.96,294.96,286.65,285.65,285.09,288.28,288.84,284.21
102964,341.96,294.96,286.65,285.65,285.09,288.28,288.84,284.21
103101,341.9,294.96,286.65,285.65,285.09,288.28,288.84,284.21
103238,341.9,294.96,286.65,285.65,285.09,288.28,288.84,284.21
103375,341.77,294.96,286.65,285.65,285.15,288.28,288.84,284.21
103513,341.77,294.96,286.65,285.65,285.15,288.28,288.84,284.21
103651,341.65,294.96,286.71,285.65,285.15,288.28,288.84,284.28
103788,341.65,294.96,286.71,285.65,285.15,288.28,288.84,284.28
103925,341.59,294.96,286.65,285.65,285.09,288.34,288.9,284.28
104062,341.52,294.96,286.65,285.65,285.09,288.34,288.9,284.21
104200,341.52,295.02,286.65,285.65,285.15,288.28,288.84,284.21
104338,341.46,295.02,286.65,285.65,285.09,288.28,288.84,284.21
104475,341.46,295.02,286.65,285.59,285.09,288.28,288.9,284.21
104612,341.46,295.09,286.65,285.59,285.09,288.28,288.9,284.21
104750,341.46,295.09,286.65,285.65,285.09,288.28,288.84,284.21
104887,341.4,295.15,286.65,285.65,285.09,288.28,288.84,284.28
105025,341.4,295.15,286.65,285.65,285.09,288.28,288.84,284.28
105162,341.34,295.15,286.65,285.65,285.15,288.28,288.84,284.21
105299,341.34,295.15,286.65,285.65,285.15,288.28,288.84,284.28
105437,341.34,295.15,286.65,285.59,285.09,288.21,288.84,284.28
105574,341.27,295.15,286.71,285.59,285.09,288.21,288.84,284.21
105711,341.27,295.15,286.71,285.59,285.09,288.21,288.84,284.21
105849,341.21,295.21,286.65,285.59,285.09,288.21,288.84,284.21
105987,341.21,295.21,286.65,285.59,285.09,288.21,288.78,284.21
106124,341.21,295.27,286.65,285.59,285.09,288.21,288.78,284.28
106261,341.21,295.27,286.65,285.65,285.09,288.21,288.78,284.28
106398,341.15,295.27,286.65,285.65,285.09,288.21,288.78,284.21
106536,341.15,295.27,286.59,285.65,285.09,288.21,288.78,284.21
106674,341.09,295.27,286.59,285.65,285.03,288.21,288.78,284.21
106811,341.09,295.34,286.65,285.59,285.03,288.21,288.78,284.28
106948,341.09,295.34,286.65,285.59,285.03,288.21,288.84,284.28
107085,341.02,295.34,286.65,285.59,285.03,288.21,288.84,284.28
107224,341.02,295.34,286.65,285.59,285.03,288.21,288.78,284.28
107361,341.02,295.34,286.65,285.65,285.03,288.21,288.78,284.21
107498,341.02,295.4,286.65,285.65,285.09,288.21,288.78,284.21
107635,340.96,295.4,286.65,285.59,285.09,288.21,288.78,284.21
107772,340.96,295.4,286.65,285.59,285.03,288.21,288.78,284.21
107910,341.02,295.4,286.65,285.59,285.03,288.21,288.78,284.21
108048,341.02,295.46,286.65,285.59,285.03,288.21,288.78,284.21
108185,341.02,295.46,286.71,285.65,285.03,288.21,288.78,284.21
108322,341.02,295.46,286.71,285.59,285.03,288.21,288.78,284.21
108460,341.02,295.46,286.65,285.59,285.03,288.15,288.78,284.21
108597,341.02,295.46,286.65,285.59,285.03,288.15,288.78,284.21
108735,341.02,295.52,286.71,285.59,285.09,288.21,288.78,284.21
108872,341.15,295.52,286.71,285.59,285.09,288.15,288.78,284.21
109009,341.15,295.59,286.71,285.59,285.03,288.15,288.84,284.21
109147,341.15,295.59,286.71,285.59,285.03,288.15,288.84,284.21
109284,341.15,295.59,286.71,285.59,285.03,288.15,288.78,284.21
109421,341.21,295.65,286.71,285.59,285.03,288.15,288.78,284.21
109559,341.21,295.65,286.71,285.59,285.03,288.15,288.78,284.21
109697,341.27,295.65,286.71,285.59,285.03,288.15,288.78,284.21
109834,341.27,295.65,286.71,285.59,285.03,288.15,288.78,284.21
109971,341.27,295.65,286.71,285.59,285.03,288.15,288.84,284.15
110108,341.27,295.65,286.71,285.59,285.03,288.15,288.84,284.15
110246,341.4,295.71,286.65,285.59,285.03,288.15,288.78,284.15
110384,341.46,295.71,286.65,285.59,285.03,288.15,288.78,284.15
110521,341.46,295.77,286.65,285.65,285.03,288.15,288.78,284.15
110658,341.59,295.77,286.65,285.65,285.03,288.15,288.78,284.15
110795,341.59,295.77,286.65,285.59,285.03,288.15,288.78,284.15
110932,341.65,295.77,286.71,285.59,285.03,288.15,288.78,284.15
111071,341.65,295.77,286.71,285.59,284.96,288.15,288.78,284.15
111208,341.77,295.84,286.78,285.59,285.03,288.15,288.78,284.09
111345,341.77,295.84,286.71,285.59,285.03,288.15,288.78,284.09
