Date,07/02/2020,Material,Brass,6min heating,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
642109,291.02,289.27,288.71,285.09,284.28,284.34,283.78,282.34
642246,291.02,289.27,288.71,285.03,284.28,284.34,283.78,282.28
642383,291.02,289.27,288.71,285.03,284.28,284.34,283.78,282.28
642521,291.02,289.27,288.65,285.03,284.28,284.34,283.78,282.28
642658,291.02,289.21,288.65,285.09,284.28,284.28,283.78,282.28
642795,291.02,289.21,288.65,285.09,284.28,284.28,283.78,282.28
642933,290.96,289.21,288.71,285.09,284.28,284.34,283.84,282.28
643070,290.96,289.21,288.71,285.09,284.28,284.34,283.84,282.28
643208,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.21
643345,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.21
643482,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.34
643619,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.28
643757,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.28
643895,290.96,289.21,288.65,285.03,284.28,284.34,283.78,282.28
644032,290.96,289.15,288.65,285.03,284.21,284.34,283.78,282.28
644169,290.9,289.15,288.65,285.03,284.21,284.34,283.78,282.28
644306,290.9,289.15,288.65,285.09,284.21,284.34,283.78,282.28
644444,290.9,289.15,288.59,285.03,284.21,284.34,283.84,282.28
644581,290.9,289.15,288.65,285.03,284.21,284.34,283.78,282.34
644718,290.9,289.15,288.65,285.03,284.21,284.34,283.78,282.34
644856,290.9,289.15,288.59,285.03,284.28,284.34,283.78,282.28
644994,290.9,289.15,288.59,285.03,284.28,284.34,283.78,282.28
645131,290.84,289.15,288.65,285.03,284.28,284.34,283.78,282.34
645268,290.84,289.09,288.65,285.03,284.21,284.28,283.78,282.28
645405,290.84,289.09,288.59,285.03,284.21,284.28,283.78,282.28
645542,290.84,289.09,288.65,284.96,284.21,284.34,283.78,282.28
645680,290.84,289.15,288.65,284.96,284.21,284.34,283.71,282.28
645818,290.84,289.15,288.59,284.96,284.21,284.34,283.78,282.34
645955,290.84,289.09,288.59,284.96,284.21,284.34,283.78,282.34
646092,290.77,289.09,288.59,285.03,284.21,284.28,283.78,282.28
646230,290.77,289.09,288.53,285.03,284.21,284.28,283.78,282.28
646367,290.77,289.03,288.53,284.96,284.21,284.34,283.78,282.28
646504,290.77,289.03,288.59,284.96,284.21,284.28,283.78,282.28
646641,290.77,289.09,288.59,284.96,284.21,284.28,283.78,282.28
646779,290.77,289.09,288.59,284.96,284.21,284.34,283.78,282.28
646917,290.77,289.03,288.59,284.96,284.21,284.34,283.78,282.28
647054,290.71,289.03,288.53,285.03,284.21,284.28,283.78,282.28
647191,290.71,289.03,288.59,285.03,284.21,284.28,283.78,282.21
647328,290.71,288.96,288.59,284.96,284.21,284.28,283.78,282.21
647465,290.71,288.96,288.53,284.96,284.21,284.28,283.78,282.28
647603,290.71,288.96,288.53,284.96,284.15,284.28,283.78,282.28
647741,290.71,288.96,288.53,284.96,284.15,284.28,283.78,282.28
647878,290.71,288.96,288.53,284.9,284.21,284.28,283.78,282.28
648015,290.65,288.96,288.53,284.9,284.21,284.28,283.78,282.21
648153,290.65,288.96,288.46,284.96,284.21,284.28,283.78,282.28
648290,290.65,289.03,288.46,284.96,284.15,284.28,283.78,282.28
648427,290.65,289.03,288.46,284.96,284.15,284.28,283.78,282.28
648565,290.65,288.96,288.46,284.96,284.21,284.28,283.71,282.28
648702,290.59,288.96,288.53,284.96,284.21,284.34,283.71,282.28
648840,290.59,288.96,288.46,284.9,284.15,284.34,283.78,282.28
648977,290.59,288.9,288.46,284.9,284.15,284.28,283.78,282.28
649114,290.59,288.9,288.4,284.9,284.15,284.28,283.71,282.28
649251,290.59,288.9,288.4,284.9,284.21,284.28,283.78,282.28
649389,290.59,288.9,288.4,284.9,284.21,284.28,283.78,282.28
649527,290.65,288.9,288.4,284.9,284.15,284.28,283.71,282.28
649664,290.59,288.9,288.4,284.96,284.15,284.28,283.71,282.28
649801,290.59,288.9,288.46,284.96,284.21,284.28,283.71,282.28
649938,290.59,288.9,288.46,284.9,284.21,284.28,283.71,282.28
650076,290.59,288.9,288.4,284.9,284.21,284.28,283.78,282.28
650213,290.52,288.9,288.4,284.9,284.21,284.28,283.71,282.28
650351,290.52,288.9,288.4,284.9,284.15,284.28,283.71,282.21
650488,290.52,288.84,288.4,284.9,284.15,284.28,283.71,282.21
650626,290.46,288.9,288.46,284.9,284.15,284.28,283.71,282.21
650763,290.46,288.9,288.4,284.9,284.21,284.28,283.71,282.28
650900,290.46,288.84,288.4,284.9,284.21,284.28,283.71,282.28
651037,290.46,288.84,288.4,284.9,284.15,284.28,283.71,282.28
651174,290.52,288.84,288.4,284.9,284.15,284.28,283.71,282.28
651313,290.52,288.84,288.4,284.9,284.15,284.28,283.78,282.28
651450,290.46,288.84,288.4,284.84,284.15,284.28,283.71,282.28
651587,290.46,288.84,288.34,284.84,284.15,284.28,283.71,282.28
651724,290.46,288.84,288.34,284.9,284.15,284.28,283.71,282.21
651862,290.46,288.78,288.34,284.9,284.21,284.28,283.71,282.21
651999,290.46,288.78,288.34,284.84,284.15,284.21,283.71,282.21
652136,290.4,288.78,288.34,284.84,284.15,284.21,283.71,282.21
652274,290.4,288.84,288.34,284.84,284.15,284.21,283.71,282.21
652411,290.46,288.84,288.4,284.84,284.15,284.28,283.71,282.21
652549,290.4,288.78,288.4,284.84,284.15,284.28,283.71,282.28
652686,290.4,288.78,288.34,284.84,284.15,284.28,283.71,282.21
652823,290.4,288.78,288.34,284.84,284.21,284.28,283.71,282.21
652960,290.4,288.78,288.34,284.84,284.21,284.21,283.71,282.28
653097,290.4,288.78,288.34,284.84,284.15,284.21,283.71,282.28
653236,290.4,288.71,288.28,284.9,284.15,284.21,283.71,282.28
653373,290.4,288.71,288.34,284.9,284.15,284.28,283.71,282.28
653510,290.4,288.71,288.34,284.9,284.15,284.28,283.71,282.28
653647,290.4,288.71,288.28,284.9,284.15,284.21,283.71,282.21
653785,290.34,288.71,288.28,284.84,284.15,284.21,283.71,282.21
653922,290.34,288.71,288.28,284.84,284.15,284.21,283.71,282.28
654059,290.34,288.71,288.28,284.84,284.09,284.21,283.71,282.28
654197,290.34,288.71,288.28,284.84,284.09,284.28,283.71,282.28
654334,290.34,288.71,288.21,284.84,284.09,284.28,283.71,282.28
654472,290.34,288.65,288.21,284.84,284.15,284.28,283.65,282.21
654609,290.34,288.65,288.28,284.84,284.15,284.21,283.65,282.21
654746,290.27,288.65,288.28,284.78,284.15,284.21,283.65,282.21
654883,290.27,288.71,288.28,284.78,284.15,284.21,283.71,282.28
655021,290.27,288.71,288.28,284.78,284.09,284.21,283.71,282.28
655159,290.27,288.65,288.28,284.78,284.09,284.21,283.71,282.28
655296,290.27,288.65,288.21,284.84,284.15,284.21,283.71,282.28
655433,290.27,288.65,288.21,284.84,284.15,284.28,283.71,282.28
655570,290.27,288.65,288.21,284.78,284.15,284.21,283.71,282.21
655708,290.27,288.65,288.21,284.78,284.15,284.21,283.65,282.21
655845,290.27,288.65,288.21,284.84,284.15,284.28,283.65,282.28
655982,290.27,288.65,288.15,284.84,284.15,284.28,283.65,282.28
656120,290.21,288.65,288.15,284.78,284.15,284.21,283.65,282.21
656258,290.21,288.65,288.15,284.78,284.09,284.21,283.65,282.21
656395,290.21,288.59,288.15,284.84,284.09,284.21,283.65,282.21
656532,290.21,288.59,288.15,284.84,284.09,284.21,283.65,282.21
656669,290.21,288.59,288.15,284.78,284.09,284.21,283.71,282.21
656806,290.21,288.59,288.21,284.84,284.09,284.21,283.65,282.21
656944,290.21,288.59,288.15,284.84,284.09,284.21,283.65,282.21
657081,290.15,288.59,288.15,284.78,284.09,284.21,283.65,282.21
657219,290.15,288.59,288.15,284.78,284.09,284.21,283.65,282.28
657356,290.15,288.59,288.15,284.78,284.09,284.21,283.71,282.28
657494,290.15,288.59,288.15,284.78,284.03,284.21,283.71,282.21
657631,290.15,288.59,288.15,284.71,284.03,284.21,283.65,282.21
657768,290.15,288.53,288.15,284.71,284.09,284.21,283.65,282.21
657905,290.15,288.53,288.15,284.71,284.09,284.21,283.65,282.21
658042,290.15,288.53,288.15,284.71,284.15,284.21,283.65,282.28
658180,290.15,288.59,288.15,284.78,284.15,284.21,283.65,282.21
658318,290.15,288.59,288.15,284.78,284.09,284.21,283.65,282.21
658455,290.15,288.53,288.09,284.71,284.09,284.21,283.65,282.21
658592,290.15,288.53,288.09,284.71,284.09,284.21,283.71,282.21
658729,290.15,288.59,288.09,284.71,284.09,284.21,283.71,282.28
658867,290.09,288.59,288.09,284.71,284.09,284.21,283.65,282.28
659004,290.09,288.53,288.09,284.71,284.09,284.15,283.65,282.21
659141,290.09,288.46,288.09,284.71,284.09,284.15,283.65,282.21
659279,290.02,288.46,288.09,284.71,284.09,284.15,283.65,282.21
659417,290.02,288.46,288.09,284.71,284.09,284.15,283.65,282.21
659554,290.02,288.46,288.09,284.71,284.09,284.15,283.65,282.21
659691,290.02,288.46,288.09,284.71,284.09,284.15,283.65,282.28
659828,290.02,288.46,288.09,284.71,284.09,284.15,283.65,282.28
659965,290.09,288.46,288.09,284.78,284.09,284.15,283.65,282.21
660103,290.09,288.53,288.09,284.78,284.09,284.21,283.71,282.21
660241,290.02,288.53,288.09,284.65,284.09,284.15,283.65,282.21
660378,290.02,288.46,288.03,284.65,284.09,284.15,283.65,282.21
660515,290.02,288.46,288.03,284.65,284.09,284.21,283.71,282.21
660653,290.02,288.46,288.03,284.65,284.09,284.21,283.71,282.28
660790,290.02,288.46,288.03,284.65,284.09,284.15,283.65,282.28
660927,289.96,288.46,288.03,284.71,284.09,284.15,283.65,282.21
661064,289.96,288.4,288.03,284.71,284.03,284.15,283.65,282.28
661202,289.96,288.4,288.03,284.71,284.09,284.15,283.65,282.28
661340,289.96,288.4,288.03,284.71,284.09,284.15,283.65,282.21
661477,289.96,288.4,288.03,284.65,284.03,284.15,283.65,282.21
661614,289.96,288.4,288.03,284.65,284.03,284.15,283.65,282.21
661751,289.96,288.4,288.03,284.71,284.03,284.15,283.65,282.21
661889,289.9,288.4,288.03,284.71,284.03,284.15,283.65,282.21
662026,289.9,288.4,287.96,284.65,284.03,284.15,283.65,282.15
662164,289.9,288.4,287.96,284.65,284.03,284.15,283.65,282.15
662301,289.9,288.4,287.96,284.65,284.09,284.15,283.65,282.15
662438,289.9,288.4,287.96,284.65,284.03,284.15,283.59,282.15
662576,289.9,288.4,287.96,284.65,284.03,284.15,283.59,282.21
662713,289.9,288.4,288.03,284.65,284.03,284.21,283.65,282.15
662850,289.84,288.4,288.03,284.65,284.03,284.21,283.65,282.15
662987,289.84,288.34,287.96,284.65,284.03,284.15,283.65,282.15
663126,289.84,288.34,287.96,284.65,284.03,284.15,283.65,282.15
663263,289.84,288.34,287.96,284.65,284.03,284.21,283.65,282.21
663400,289.9,288.34,287.96,284.65,284.03,284.15,283.65,282.21
663537,289.9,288.34,287.96,284.65,283.96,284.15,283.65,282.21
663674,289.84,288.28,287.96,284.65,284.03,284.15,283.65,282.21
663812,289.77,288.28,287.9,284.65,284.03,284.15,283.65,282.21
663949,289.77,288.34,287.9,284.65,284.03,284.15,283.65,282.28
664086,289.77,288.28,287.9,284.65,284.03,284.15,283.65,282.28
664224,289.77,288.28,287.9,284.65,284.03,284.15,283.65,282.21
664361,289.77,288.28,287.9,284.59,284.03,284.15,283.65,282.21
664499,289.77,288.28,287.9,284.59,284.03,284.15,283.65,282.21
664636,289.84,288.28,287.9,284.65,284.03,284.15,283.65,282.21
664773,289.77,288.28,287.9,284.65,284.03,284.15,283.65,282.21
664910,289.77,288.21,287.9,284.65,284.03,284.15,283.65,282.21
665048,289.77,288.28,287.9,284.59,284.03,284.15,283.65,282.21
665186,289.77,288.28,287.9,284.59,284.03,284.15,283.65,282.15
665323,289.77,288.28,287.9,284.59,284.03,284.15,283.65,282.15
665460,289.77,288.28,287.9,284.59,283.96,284.15,283.65,282.15
665597,289.84,288.21,287.9,284.59,283.96,284.15,283.65,282.15
665735,289.77,288.21,287.84,284.59,284.03,284.15,283.65,282.15
665872,289.77,288.21,287.84,284.59,284.03,284.09,283.65,282.15
666009,289.84,288.15,287.84,284.59,283.96,284.09,283.65,282.15
666147,289.84,288.15,287.84,284.59,283.96,284.15,283.59,282.15
666285,289.84,288.21,287.84,284.59,283.96,284.15,283.59,282.15
666422,289.84,288.21,287.84,284.59,283.96,284.15,283.59,282.15
666559,289.84,288.21,287.84,284.59,283.96,284.15,283.59,282.15
666696,289.77,288.21,287.78,284.59,283.96,284.09,283.59,282.15
666833,289.77,288.21,287.78,284.59,283.96,284.09,283.59,282.15
666971,289.77,288.21,287.84,284.59,283.96,284.09,283.59,282.15
667109,289.77,288.21,287.84,284.59,283.96,284.09,283.59,282.15
667246,289.71,288.15,287.78,284.59,283.96,284.09,283.59,282.15
667383,289.71,288.15,287.78,284.59,283.96,284.15,283.59,282.09
667521,289.71,288.15,287.78,284.59,283.96,284.15,283.59,282.15
667658,289.71,288.15,287.84,284.59,283.96,284.15,283.59,282.15
667795,289.71,288.15,287.84,284.59,283.96,284.15,283.59,282.15
667932,289.77,288.15,287.84,284.59,284.03,284.15,283.59,282.15
668069,289.77,288.15,287.84,284.59,284.03,284.09,283.59,282.09
668208,289.71,288.15,287.71,284.59,283.96,284.09,283.59,282.15
668345,289.71,288.15,287.78,284.59,283.96,284.15,283.65,282.15
668482,289.77,288.15,287.78,284.53,283.96,284.15,283.65,282.15
668619,289.65,288.15,287.78,284.53,283.96,284.09,283.59,282.15
668756,289.65,288.15,287.78,284.53,283.96,284.09,283.59,282.09
668894,289.65,288.09,287.71,284.53,283.96,284.15,283.59,282.09
669031,289.65,288.09,287.78,284.53,283.96,284.15,283.65,282.15
669169,289.65,288.15,287.78,284.53,283.96,284.09,283.65,282.15
669306,289.65,288.09,287.71,284.53,283.96,284.15,283.65,282.15
669444,289.65,288.09,287.71,284.59,283.96,284.15,283.65,282.15
669581,289.65,288.09,287.78,284.59,283.96,284.09,283.65,282.15
669718,289.65,288.09,287.78,284.53,283.96,284.09,283.65,282.15
669855,289.65,288.09,287.71,284.53,283.96,284.15,283.59,282.15
669992,289.65,288.09,287.71,284.59,283.96,284.15,283.59,282.15
670131,289.59,288.03,287.71,284.59,283.96,284.09,283.59,282.15
670268,289.59,288.03,287.78,284.53,283.96,284.09,283.65,282.15
670405,289.59,288.03,287.78,284.53,283.9,284.09,283.65,282.15
670542,289.59,288.03,287.71,284.53,283.9,284.15,283.59,282.15
670680,289.59,288.03,287.71,284.53,283.9,284.15,283.59,282.15
670817,289.59,288.03,287.71,284.53,283.9,284.09,283.59,282.15
670954,289.59,288.03,287.71,284.53,283.9,284.09,283.59,282.21
671092,289.59,288.03,287.71,284.53,283.9,284.09,283.65,282.21
671229,289.59,288.03,287.71,284.53,283.9,284.09,283.65,282.21
671367,289.59,288.03,287.71,284.53,283.9,284.09,283.59,282.09
671504,289.59,288.03,287.71,284.53,283.9,284.09,283.59,282.09
671641,289.59,288.03,287.65,284.53,283.96,284.09,283.59,282.09
671778,289.59,288.03,287.65,284.53,283.96,284.09,283.59,282.09
671916,289.59,288.03,287.65,284.53,283.96,284.09,283.59,282.15
672054,289.52,288.03,287.65,284.46,283.96,284.09,283.59,282.15
672191,289.52,288.03,287.65,284.46,283.9,284.09,283.59,282.15
672328,289.52,288.03,287.65,284.46,283.9,284.09,283.59,282.09
672465,289.52,288.09,287.65,284.46,283.96,284.09,283.59,282.09
672603,289.52,288.09,287.65,284.46,283.96,284.09,283.59,282.15
672740,289.46,288.09,287.65,284.46,283.9,284.09,283.59,282.15
672877,289.46,288.09,287.65,284.46,283.9,284.09,283.59,282.09
673015,289.46,288.09,287.65,284.46,283.9,284.09,283.59,282.09
673153,289.46,288.03,287.65,284.46,283.96,284.09,283.59,282.09
673290,289.46,288.03,287.65,284.53,283.96,284.09,283.65,282.15
673427,289.52,288.03,287.65,284.53,283.9,284.09,283.65,282.15
673564,289.52,288.03,287.59,284.46,283.9,284.15,283.59,282.09
673701,289.46,288.03,287.59,284.46,283.96,284.03,283.59,282.15
673839,289.46,288.03,287.59,284.53,283.96,284.03,283.59,282.15
673977,289.46,288.03,287.59,284.53,283.96,284.09,283.59,282.03
674114,289.46,288.03,287.59,284.46,283.96,284.09,283.59,282.03
674251,289.46,288.03,287.59,284.46,283.9,284.09,283.59,282.09
674388,289.4,288.03,287.59,284.46,283.9,284.09,283.59,282.09
674526,289.4,288.03,287.59,284.46,283.9,284.09,283.59,282.15
674663,289.4,288.03,287.59,284.46,283.9,284.09,283.59,282.09
674800,289.4,288.03,287.59,284.46,283.9,284.09,283.59,282.09
674938,289.46,288.03,287.59,284.46,283.9,284.09,283.59,282.09
675076,289.4,288.03,287.53,284.46,283.9,284.09,283.59,282.09
675213,289.4,287.96,287.53,284.46,283.96,284.03,283.59,282.09
675350,289.4,287.96,287.53,284.46,283.96,284.03,283.59,282.09
675487,289.4,287.96,287.59,284.46,283.9,284.09,283.59,282.09
675624,289.4,287.96,287.59,284.46,283.9,284.09,283.59,282.09
675762,289.4,287.96,287.53,284.46,283.9,284.09,283.59,282.09
675900,289.34,287.96,287.53,284.46,283.9,284.09,283.59,282.15
676037,289.34,287.9,287.53,284.46,283.9,284.09,283.59,282.15
676174,289.34,287.9,287.53,284.46,283.84,284.03,283.59,282.15
676312,289.4,287.9,287.53,284.46,283.84,284.03,283.59,282.15
676449,289.4,287.96,287.53,284.46,283.84,284.09,283.53,282.15
676586,289.34,287.96,287.53,284.46,283.84,284.09,283.53,282.09
676723,289.34,287.9,287.53,284.46,283.9,284.03,283.53,282.09
676861,289.34,287.9,287.53,284.46,283.9,284.03,283.59,282.09
676999,289.34,287.9,287.53,284.46,283.9,284.03,283.59,282.09
677136,289.34,287.84,287.46,284.46,283.84,284.09,283.59,282.15
677273,289.27,287.84,287.46,284.46,283.84,284.09,283.59,282.15
677410,289.27,287.9,287.53,284.46,283.84,284.03,283.59,282.09
677548,289.27,287.9,287.53,284.46,283.84,284.03,283.59,282.09
677686,289.27,287.9,287.53,284.4,283.84,284.03,283.53,282.09
677823,289.27,287.9,287.46,284.4,283.84,284.03,283.53,282.15
677960,289.27,287.9,287.46,284.4,283.84,284.03,283.59,282.15
678097,289.27,287.84,287.46,284.4,283.84,284.03,283.53,282.09
678235,289.27,287.84,287.46,284.4,283.9,284.03,283.53,282.09
678372,289.27,287.84,287.46,284.4,283.9,284.03,283.59,282.15
678509,289.27,287.84,287.46,284.4,283.9,284.03,283.59,282.09
678647,289.27,287.9,287.46,284.4,283.78,284.03,283.59,282.09
678785,289.21,287.84,287.4,284.4,283.78,284.03,283.59,282.15
678922,289.15,287.84,287.4,284.4,283.84,284.03,283.53,282.15
679059,289.15,287.84,287.46,284.4,283.84,284.03,283.59,282.09
679196,289.21,287.84,287.46,284.4,283.84,284.03,283.59,282.09
679333,289.21,287.84,287.4,284.4,283.84,284.03,283.53,282.09
679471,289.21,287.78,287.4,284.4,283.78,284.03,283.53,282.15
679609,289.21,287.78,287.46,284.4,283.84,284.03,283.53,282.15
679746,289.15,287.84,287.4,284.4,283.84,284.03,283.53,282.09
679883,289.21,287.84,287.4,284.4,283.84,284.09,283.53,282.09
680020,289.21,287.78,287.4,284.4,283.84,284.09,283.53,282.09
680158,289.15,287.78,287.4,284.4,283.84,284.03,283.53,282.09
680295,289.15,287.78,287.4,284.4,283.84,284.03,283.59,282.09
680432,289.15,287.78,287.4,284.4,283.84,284.03,283.59,282.09
680570,289.15,287.78,287.4,284.4,283.84,284.03,283.53,282.09
680708,289.15,287.78,287.4,284.4,283.84,284.03,283.53,282.09
680845,289.15,287.78,287.4,284.4,283.78,283.96,283.53,282.09
680982,289.15,287.78,287.4,284.4,283.78,283.96,283.53,282.09
681119,289.09,287.71,287.4,284.34,283.78,283.96,283.53,282.03
681256,289.09,287.71,287.4,284.4,283.78,283.96,283.53,282.03
681394,289.15,287.78,287.34,284.4,283.78,283.96,283.59,282.03
681532,289.15,287.78,287.34,284.34,283.78,284.03,283.53,282.03
681669,289.09,287.71,287.34,284.34,283.84,284.03,283.53,282.09
681806,289.09,287.71,287.34,284.34,283.84,284.03,283.53,282.09
681944,289.09,287.71,287.34,284.34,283.84,284.03,283.53,282.09
682081,289.09,287.71,287.34,284.34,283.84,283.96,283.59,282.09
682218,289.09,287.71,287.34,284.34,283.78,283.96,283.59,282.09
682355,289.09,287.71,287.34,284.34,283.84,283.96,283.53,282.09
682493,289.03,287.71,287.34,284.34,283.84,283.96,283.53,282.09
682631,289.03,287.71,287.34,284.34,283.84,284.03,283.53,282.09
682768,289.03,287.71,287.34,284.34,283.84,284.03,283.53,282.09
682905,289.03,287.71,287.28,284.34,283.84,284.03,283.53,282.09
683042,289.03,287.65,287.28,284.34,283.84,284.03,283.53,282.09
683180,289.03,287.65,287.28,284.34,283.78,284.03,283.53,282.09
683317,289.03,287.65,287.28,284.34,283.78,283.96,283.53,282.09
683455,289.03,287.65,287.28,284.34,283.84,283.96,283.53,282.09
683592,289.03,287.71,287.34,284.34,283.78,283.96,283.53,282.09
683729,289.03,287.59,287.34,284.34,283.78,283.96,283.46,282.09
683867,289.03,287.59,287.28,284.34,283.78,284.03,283.46,282.03
684004,289.03,287.65,287.28,284.34,283.78,283.96,283.53,282.09
684141,289.03,287.65,287.28,284.34,283.78,283.96,283.53,282.09
684278,288.96,287.65,287.28,284.34,283.78,284.03,283.53,282.09
684417,288.96,287.65,287.28,284.28,283.78,284.03,283.53,282.09
684554,288.96,287.59,287.28,284.28,283.78,284.03,283.53,282.03
684691,289.03,287.59,287.28,284.34,283.78,284.03,283.53,282.03
684828,289.03,287.59,287.28,284.34,283.78,283.96,283.53,282.09
684965,288.96,287.59,287.28,284.28,283.78,284.03,283.53,282.03
685103,288.96,287.59,287.28,284.28,283.78,284.03,283.53,282.03
685240,288.96,287.59,287.28,284.34,283.78,283.96,283.53,282.03
685378,288.9,287.59,287.28,284.28,283.84,283.96,283.53,282.03
685515,288.9,287.59,287.28,284.28,283.84,283.96,283.46,282.03
685652,288.9,287.59,287.21,284.34,283.78,283.96,283.46,282.09
685790,288.9,287.59,287.21,284.34,283.78,283.96,283.46,282.09
685927,288.9,287.59,287.21,284.28,283.78,283.96,283.46,282.03
686064,288.9,287.59,287.21,284.28,283.78,283.96,283.46,282.03
686201,288.9,287.59,287.21,284.28,283.78,283.96,283.53,282.03
686340,288.84,287.53,287.21,284.28,283.78,283.96,283.53,282.03
686477,288.84,287.53,287.21,284.28,283.78,283.96,283.46,282.03
686614,288.9,287.59,287.21,284.28,283.78,283.96,283.46,282.03
686751,288.9,287.59,287.21,284.28,283.78,283.96,283.46,282.03
686888,288.9,287.59,287.21,284.28,283.71,283.96,283.46,282.03
687026,288.9,287.59,287.21,284.28,283.71,283.96,283.46,282.03
687163,288.84,287.53,287.21,284.28,283.78,283.96,283.46,282.03
687301,288.84,287.53,287.21,284.21,283.78,283.96,283.46,282.03
687438,288.84,287.53,287.15,284.28,283.78,283.96,283.46,282.09
687576,288.84,287.53,287.15,284.28,283.78,283.96,283.46,282.03
687713,288.84,287.53,287.15,284.28,283.78,284.03,283.53,282.03
687850,288.84,287.46,287.15,284.28,283.78,284.03,283.53,282.03
687987,288.84,287.46,287.15,284.28,283.78,283.96,283.53,282.03
688124,288.78,287.46,287.21,284.28,283.71,283.96,283.46,282.09
688263,288.78,287.53,287.21,284.28,283.71,283.96,283.46,282.09
688400,288.78,287.53,287.21,284.28,283.71,283.96,283.46,282.03
688537,288.78,287.46,287.15,284.28,283.71,283.96,283.46,282.03
688674,288.78,287.46,287.15,284.28,283.78,283.96,283.53,282.03
688812,288.78,287.4,287.09,284.28,283.71,283.96,283.53,282.03
688949,288.78,287.46,287.09,284.28,283.71,283.96,283.46,282.03
689086,288.78,287.46,287.09,284.21,283.71,283.96,283.46,282.03
689224,288.78,287.46,287.09,284.21,283.71,283.9,283.46,282.03
689361,288.78,287.46,287.09,284.21,283.78,283.9,283.46,282.03
689499,288.71,287.4,287.15,284.21,283.78,283.9,283.46,282.03
689636,288.71,287.46,287.15,284.21,283.71,283.96,283.46,282.03
689773,288.71,287.46,287.15,284.21,283.71,283.96,283.46,281.96
689910,288.71,287.46,287.15,284.21,283.71,283.9,283.46,281.96
690048,288.71,287.46,287.09,284.21,283.71,283.9,283.46,281.96
690186,288.71,287.4,287.15,284.21,283.71,283.9,283.46,281.96
690323,288.71,287.4,287.15,284.21,283.71,283.9,283.46,282.03
690460,288.71,287.4,287.09,284.21,283.71,283.9,283.46,282.03
690597,288.71,287.4,287.09,284.21,283.71,283.9,283.46,282.03
690735,288.71,287.4,287.09,284.21,283.71,283.9,283.46,281.96
690872,288.71,287.4,287.03,284.21,283.78,283.96,283.46,281.96
691009,288.71,287.4,287.03,284.21,283.78,283.96,283.46,282.03
691147,288.71,287.34,287.09,284.21,283.71,283.9,283.46,282.03
691284,288.71,287.34,287.09,284.21,283.71,283.9,283.46,282.03
691422,288.65,287.34,287.09,284.15,283.71,283.96,283.46,282.03
691559,288.65,287.4,287.09,284.21,283.71,283.96,283.46,282.03
691696,288.65,287.4,287.09,284.21,283.71,283.96,283.46,281.96
691833,288.65,287.34,287.03,284.21,283.71,283.9,283.4,281.96
691971,288.65,287.34,287.03,284.21,283.71,283.9,283.4,282.03
692109,288.65,287.34,287.03,284.21,283.65,283.9,283.46,281.96
692246,288.65,287.34,287.03,284.21,283.65,283.9,283.46,281.96
692383,288.65,287.34,287.03,284.21,283.65,283.9,283.4,281.96
692520,288.65,287.34,287.03,284.21,283.65,283.9,283.4,281.96
692658,288.59,287.34,287.03,284.15,283.71,283.9,283.4,282.03
692795,288.59,287.28,287.03,284.15,283.71,283.9,283.4,282.03
692932,288.59,287.28,287.03,284.15,283.71,283.9,283.4,281.96
693070,288.59,287.34,287.03,284.15,283.65,283.9,283.46,282.03
693208,288.59,287.28,287.03,284.21,283.65,283.9,283.46,282.03
693345,288.59,287.28,287.03,284.21,283.65,283.9,283.46,282.03
693482,288.59,287.28,287.03,284.15,283.65,283.9,283.46,282.03
693619,288.59,287.28,287.03,284.15,283.65,283.84,283.46,281.96
693756,288.53,287.28,286.96,284.15,283.65,283.84,283.4,281.96
693894,288.53,287.28,286.96,284.15,283.71,283.9,283.4,282.03
694032,288.53,287.28,287.03,284.15,283.65,283.9,283.4,282.03
694169,288.53,287.28,287.03,284.21,283.65,283.9,283.4,282.03
694306,288.59,287.28,286.96,284.21,283.65,283.9,283.46,282.03
694444,288.59,287.28,286.96,284.15,283.65,283.9,283.46,282.03
694581,288.53,287.28,286.96,284.15,283.71,283.9,283.46,281.96
694718,288.53,287.21,286.96,284.09,283.71,283.9,283.4,281.96
694855,288.53,287.21,286.96,284.09,283.65,283.96,283.4,282.03
694993,288.53,287.21,286.96,284.15,283.65,283.96,283.4,282.09
695131,288.53,287.28,286.96,284.15,283.65,283.84,283.4,282.09
695268,288.53,287.28,286.96,284.15,283.65,283.9,283.46,281.96
695405,288.53,287.28,286.96,284.15,283.65,283.9,283.46,281.96
695542,288.53,287.28,286.96,284.09,283.65,283.9,283.4,281.96
695680,288.46,287.28,286.9,284.15,283.65,283.9,283.4,281.96
695817,288.46,287.21,286.9,284.15,283.65,283.9,283.46,282.03
695955,288.46,287.21,286.96,284.09,283.65,283.9,283.4,281.96
696092,288.46,287.21,286.96,284.09,283.59,283.9,283.4,281.96
696229,288.46,287.21,286.9,284.15,283.59,283.84,283.4,282.03
696367,288.46,287.21,286.9,284.15,283.65,283.84,283.4,282.03
696504,288.4,287.21,286.9,284.09,283.65,283.9,283.46,282.03
